Route_ID,Route_Name,Action_Taken,New_Route_ID,Route_KM,Route_Type,OSRM_Duration_S,Cycle_Time_Min,Congestion_Zone,N_Stops_Estimated,Stop_Penalty_Min,Sharp_Turns,Junction_Penalty_Min,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,CMP_Trunk,CMP_Route_ID,Population_Served,HV_POI_Count,Overlap_Metric,Geo_Source,Map_File
R0775,SATWARI ↔ SHER E KASHMIR UNIVERSITY,RETAINED_AS_FEEDER,FDR-231,14.695,Urban,947.7,154.4,Peri_Urban,29,43.5,6,3.0,0.5654,0.0695,0.75,0.2381,True,MP,30,6,0,6,False,,379,5,0.1336,OSRM,route_maps/FDR-231.html
R0776,SATWARI ↔ KARWAL,RETAINED_AS_FEEDER,FDR-409,26.284,Peri_Urban,3266.0,354.5,Peri_Urban,52,78.0,3,1.5,0.0239,0.0,0.75,0.009,False,LP,60,6,0,6,False,,216,0,0.0142,OSRM,route_maps/FDR-409.html
R0778,SATWARI ↔ HAKKAL,RETAINED_AS_FEEDER,FDR-259,16.653,Peri_Urban,1287.0,191.8,Peri_Urban,33,49.5,11,5.5,0.5297,0.0613,0.75,0.2216,True,MP,30,7,0,7,False,,405,5,0.1202,OSRM,route_maps/FDR-259.html
R0779,SATWARI ↔ MAKWAL,RETAINED_AS_FEEDER,FDR-400,47.508,Regional_District,3157.7,550.6,City_Core,95,142.5,5,2.5,0.0809,0.0215,0.75,0.0384,False,LP,90,7,0,7,False,,207,7,0.0407,OSRM,route_maps/FDR-400.html
R0781,SATWARI ↔ HAKKAL,RETAINED_AS_FEEDER,FDR-363,8.495,Urban,948.2,114.9,Peri_Urban,16,24.0,9,4.5,0.2241,0.0,0.75,0.084,False,LP,60,2,0,2,False,,258,0,0.0338,OSRM,route_maps/FDR-363.html
R0783,SATWARI ↔ KARPALPUR,RETAINED_AS_FEEDER,FDR-399,8.683,Urban,1252.0,128.3,Peri_Urban,17,25.5,3,1.5,0.1068,0.0,0.75,0.04,False,LP,60,3,0,3,False,,127,0,0.0211,OSRM,route_maps/FDR-399.html
R0784,SATWARI ↔ HAKHAL,RETAINED_AS_FEEDER,FDR-323,16.739,Peri_Urban,1106.0,175.2,Peri_Urban,33,49.5,5,2.5,0.3591,0.0532,0.75,0.1546,True,MP,30,6,0,6,False,,296,4,0.1089,OSRM,route_maps/FDR-323.html
R0785,SATWARI ↔ MANDAL PHALIAN CHANNI,RETAINED_AS_FEEDER,FDR-251,30.385,Peri_Urban,1757.6,300.2,Peri_Urban,60,90.0,5,2.5,0.5512,0.0586,0.75,0.2287,True,MP,30,11,0,11,False,,725,9,0.0855,OSRM,route_maps/FDR-251.html
R0786,SATWARI ↔ KHERI RAYAL,RETAINED_AS_FEEDER,FDR-260,26.886,Peri_Urban,2182.9,306.0,Peri_Urban,53,79.5,10,5.0,0.5238,0.0652,0.75,0.2209,True,MP,30,11,0,11,False,,613,9,0.0908,OSRM,route_maps/FDR-260.html
R0789,SATWARI ↔ KIRPALPUR SARDARA CHAK,RETAINED_AS_FEEDER,FDR-479,4.279,Urban,425.2,49.8,Peri_Urban,8,12.0,0,0.0,0.2227,0.0,0.75,0.0835,False,LP,60,2,0,2,False,,115,0,0.0356,OSRM,route_maps/FDR-479.html
R0791,SATWARI (CANTONMENT BOARD GROUND ↔ SHER E KASHMIR UNIVERSITY,RETAINED_AS_FEEDER,FDR-221,13.738,Urban,903.8,146.5,Peri_Urban,27,40.5,7,3.5,0.5673,0.0743,0.75,0.2406,True,MP,30,5,0,5,False,,388,5,0.1329,OSRM,route_maps/FDR-221.html
R0792,SATWARI TO ↔ REHAL,RETAINED_AS_FEEDER,FDR-362,19.898,Peri_Urban,1774.8,237.3,Peri_Urban,39,58.5,10,5.0,0.2154,0.0197,0.75,0.0882,False,LP,60,4,0,4,False,,395,3,0.0346,OSRM,route_maps/FDR-362.html
R0794,VIKRAM CHOWK ↔ CAMP GOLE GUJRAL,MERGED_INTO_TRUNK,TRK-027,5.992,Urban,420.1,69.3,City_Core,11,16.5,2,1.0,0.9399,0.2316,1.25,0.7322,True,HP,15,0,0,0,False,,183,7,0.1045,OSRM,route_maps/TRK-027.html
SYN-CMP03,Janipur to Miran Sahib,UPGRADED_TO_TRUNK,CMP-03,19.373,Peri_Urban,1318.0,228.7,City_Core,38,57.0,6,3.0,0.6796,0.1351,1.25,0.5092,True,MP,10,23,20,3,True,CMP-03,318,14,0.1559,OSRM,route_maps/CMP-03.html
SYN-CMP06,Panjtirthi to Bagh-E-Bahu,UPGRADED_TO_TRUNK,CMP-06,4.556,Urban,377.8,61.8,City_Core,9,13.5,4,2.0,0.7812,0.1034,1.25,0.5529,False,HP,10,7,6,1,True,CMP-06,411,3,0.0396,OSRM,route_maps/CMP-06.html
SYN-CMP07,Jewel Chowk to Marh,UPGRADED_TO_TRUNK,CMP-07,12.795,Urban,1025.4,159.9,City_Core,25,37.5,2,1.0,0.5947,0.0839,1.25,0.4241,True,MP,10,16,14,2,True,CMP-07,236,5,0.0536,OSRM,route_maps/CMP-07.html
SYN-CMP08,Amphala to Rahya Suchani,UPGRADED_TO_TRUNK,CMP-08,32.216,Peri_Urban,2284.6,383.1,City_Core,64,96.0,4,2.0,0.5474,0.0772,1.25,0.3904,True,MP,10,39,34,5,True,CMP-08,558,13,0.0753,OSRM,route_maps/CMP-08.html
SYN-CMP10,Satwari to Vijaypur,UPGRADED_TO_TRUNK,CMP-10,31.584,Peri_Urban,2012.8,323.0,Peri_Urban,63,94.5,4,2.0,0.4533,0.0373,1.25,0.3066,False,MP,10,33,29,4,True,CMP-10,1096,7,0.0445,OSRM,route_maps/CMP-10.html
SYN-CMP11,B.C. Road Bus Terminal to Domana,UPGRADED_TO_TRUNK,CMP-11,11.015,Urban,651.3,123.7,City_Core,22,33.0,3,1.5,0.7959,0.1022,1.25,0.5613,True,HP,10,13,12,1,True,CMP-11,253,5,0.1278,OSRM,route_maps/CMP-11.html
SYN-CMP12,Railway Station to Nagrota,UPGRADED_TO_TRUNK,CMP-12,14.705,Urban,1019.5,173.8,City_Core,29,43.5,3,1.5,0.4268,0.0623,1.25,0.3057,False,MP,10,18,16,2,True,CMP-12,408,5,0.0355,OSRM,route_maps/CMP-12.html
SYN-CMP13,B.C. Road Terminal to Jagti Township,UPGRADED_TO_TRUNK,CMP-13,15.719,Peri_Urban,960.1,173.8,City_Core,31,46.5,1,0.5,0.3103,0.045,1.25,0.2221,True,MP,10,18,16,2,True,CMP-13,168,4,0.0309,OSRM,route_maps/CMP-13.html
