Route_ID,Route_Name,Route_Code,Action_Taken,New_Route_ID,Displaced_Operator_Class,Route_KM,Route_Type,OSRM_Duration_S,Cycle_Time_Min,Congestion_Zone,N_Stops_Estimated,Stop_Penalty_Min,Sharp_Turns,Junction_Penalty_Min,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,LPV_Count,CMP_Trunk,CMP_Route_ID,Population_Served,Population_Served_Raw,Corridor_Competitors,HV_POI_Count,Overlap_Metric,Geo_Source,Tourist_Corridor,Seasonal_Operability,District_HQ_Floor,SSCL_CDI_Conflict,SSCL_CDI_Conflict_Strong,SSCL_CDI_Conflict_Weak_SSCL,Daily_Trips,Daily_KM,Daily_Capacity_Pax,Daily_Demand_Pax,Load_Ratio,Load_Flag,Pax_Journey_Time_Min,Journey_Time_Flag,Daily_Revenue_INR,Daily_Op_Cost_INR,Viability_Ratio,Subsidy_Risk_Flag,Emissions_GCO2_Daily,Equity_Score,Map_File
R0467,Srinagar to Milyaal,SRKW10075109,MERGED_INTO_TRUNK,FDR-379,MPS (Stage Carriage),15.277,Regional_District,1232.2,45.8,City_Core,30,15.0,3,1.5,0.4971,0.2104,1.25,0.3538,False,MP,35,0,0,0,0,False,,0,85489,423,35,0.1405,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,838.1,0.0,34.0,0.0,Red_NoCapacity,45.9,True,337.0,54473.0,0.006,True,796150.0,0.068,route_maps_kashmir/FDR-379.html
R0468,Srinagar to Zurhama,SRKW10075114,MERGED_INTO_TRUNK,FDR-379,MPS (Stage Carriage),15.277,Regional_District,1232.2,45.8,City_Core,30,15.0,3,1.5,0.4971,0.2104,1.25,0.3538,False,MP,35,0,0,0,0,False,,0,85489,423,35,0.1405,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,838.1,0.0,34.0,0.0,Red_NoCapacity,45.9,True,337.0,54473.0,0.006,True,796150.0,0.068,route_maps_kashmir/FDR-379.html
R0469,Srinagar to Tarthpora,SRKW10075106,MERGED_INTO_TRUNK,FDR-379,MPS (Stage Carriage),15.277,Regional_District,1232.2,45.8,City_Core,30,15.0,3,1.5,0.4971,0.2104,1.25,0.3538,False,MP,35,0,0,0,0,False,,0,85489,423,35,0.1405,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,838.1,0.0,34.0,0.0,Red_NoCapacity,45.9,True,337.0,54473.0,0.006,True,796150.0,0.068,route_maps_kashmir/FDR-379.html
R0470,Srinagar to Gazriyal,SRKW10075102,MERGED_INTO_TRUNK,FDR-379,MPS (Stage Carriage),15.277,Regional_District,1232.2,45.8,City_Core,30,15.0,3,1.5,0.4971,0.2104,1.25,0.3538,False,MP,35,0,0,0,0,False,,0,85489,423,35,0.1405,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,838.1,0.0,34.0,0.0,Red_NoCapacity,45.9,True,337.0,54473.0,0.006,True,796150.0,0.068,route_maps_kashmir/FDR-379.html
R0471,Srinagar to Hajin,SRSP10095110,RETAINED_AS_FEEDER,FDR-503,,35.566,Regional_District,2440.4,106.7,City_Core,71,35.5,5,2.5,0.235,0.0861,0.75,0.1606,False,LP,35,5,2,3,0,False,,9449,123517,449,38,0.0819,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1951.0,2024.0,79.0,0.039,Amber_Under,76.4,True,786.0,126818.0,0.006,True,1853497.0,0.092,route_maps_kashmir/FDR-503.html
R0472,Srinagar to Safapora Sumbal,SRGB10055107,RETAINED_AS_FEEDER,FDR-481,,30.51,Regional_District,1955.8,91.5,City_Core,61,30.5,4,2.0,0.2683,0.0996,0.75,0.184,False,LP,35,4,2,2,0,False,,8734,114175,449,38,0.0971,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1673.7,1993.0,61.0,0.031,Amber_Under,68.8,True,613.0,108790.0,0.006,True,1590007.0,0.085,route_maps_kashmir/FDR-481.html
R0473,Srinagar to Safapora GBL,SRGB10055106,RETAINED_AS_FEEDER,FDR-499,,32.954,Regional_District,2234.3,98.9,City_Core,65,32.5,7,3.5,0.2546,0.0905,0.75,0.1725,False,LP,35,4,2,2,0,False,,9154,119672,449,38,0.0907,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1807.8,1844.0,69.0,0.037,Amber_Under,72.4,True,687.0,117505.0,0.006,True,1717374.0,0.089,route_maps_kashmir/FDR-499.html
R0474,Srinagar to Narwara Budgam,SRBG10025118,RETAINED_AS_FEEDER,FDR-508,,28.415,Regional_District,2645.6,85.2,City_Core,56,28.0,5,2.5,0.2015,0.101,0.75,0.1512,False,LP,35,4,2,2,0,False,,7386,90955,423,34,0.0811,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1558.8,2141.0,62.0,0.029,Amber_Under,65.6,True,620.0,101320.0,0.006,True,1480827.0,0.072,route_maps_kashmir/FDR-508.html
R0475,Srinagar to Charishreef,SRBG10025107,RETAINED_AS_FEEDER,FDR-460,,31.248,Regional_District,2393.0,93.7,City_Core,62,31.0,2,1.0,0.292,0.1234,0.75,0.2077,False,LP,35,4,2,2,0,False,,10029,122935,421,51,0.0391,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1714.2,1947.0,175.0,0.09,Amber_Under,69.8,True,1747.0,111421.0,0.016,True,1628467.0,0.098,route_maps_kashmir/FDR-460.html
R0476,Srinagar to Pakherpora,SRBG10025120,RETAINED_AS_FEEDER,FDR-514,,42.101,Regional_District,3186.9,126.3,City_Core,84,42.0,5,2.5,0.1878,0.0918,0.75,0.1398,False,LP,35,5,2,3,0,False,,10612,130100,421,55,0.03,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,2309.5,1710.0,241.0,0.141,Amber_Under,86.2,True,2410.0,150120.0,0.016,True,2194064.0,0.104,route_maps_kashmir/FDR-514.html
R0477,Srinagar to Tral Dadsur,SRPW10085113,MERGED_INTO_TRUNK,FDR-379,MPS (Stage Carriage),15.277,Regional_District,1232.2,45.8,City_Core,30,15.0,3,1.5,0.4971,0.2104,1.25,0.3538,False,MP,35,0,0,0,0,False,,0,85489,423,35,0.1405,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,838.1,0.0,34.0,0.0,Red_NoCapacity,45.9,True,337.0,54473.0,0.006,True,796150.0,0.068,route_maps_kashmir/FDR-379.html
R0478,Srinagar to Pasthoon,SRPW10085106,RETAINED_AS_FEEDER,FDR-546,,50.003,Regional_District,3013.4,150.0,City_Core,100,50.0,4,2.0,0.0475,0.0854,0.75,0.0665,False,LP,35,6,2,4,0,False,,11690,97688,287,82,0.0475,OSRM,False,Year_Round,False,False,False,False,54.9,2743.0,1664.0,168.0,0.101,Amber_Under,98.0,True,1676.0,178296.0,0.009,True,2605871.0,0.114,route_maps_kashmir/FDR-546.html
R0479,Srinagar to Naristan,SRPW10085104,MERGED_INTO_TRUNK,FDR-379,MPS (Stage Carriage),15.277,Regional_District,1232.2,45.8,City_Core,30,15.0,3,1.5,0.4971,0.2104,1.25,0.3538,False,MP,35,0,0,0,0,False,,0,85489,423,35,0.1405,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,838.1,0.0,34.0,0.0,Red_NoCapacity,45.9,True,337.0,54473.0,0.006,True,796150.0,0.068,route_maps_kashmir/FDR-379.html
R0480,Srinagar to Pinglish,SRPW10085107,RETAINED_AS_FEEDER,FDR-534,,43.953,Regional_District,2424.1,131.9,City_Core,87,43.5,4,2.0,0.0712,0.0943,0.75,0.0827,False,LP,35,5,2,3,0,False,,11283,94299,287,74,0.0541,OSRM,False,Year_Round,False,False,False,False,54.9,2411.1,1638.0,142.0,0.087,Amber_Under,89.0,True,1421.0,156724.0,0.009,True,2290579.0,0.11,route_maps_kashmir/FDR-534.html
R0481,Srinagar to Tral Nowdal,SRPW10085114,RETAINED_AS_FEEDER,FDR-539,,39.5,Regional_District,2014.2,118.5,City_Core,79,39.5,2,1.0,0.0663,0.0866,0.75,0.0764,False,LP,35,5,2,3,0,False,,9957,83195,287,62,0.06,OSRM,False,Year_Round,False,False,False,False,54.9,2166.9,1823.0,113.0,0.062,Amber_Under,82.2,True,1130.0,140846.0,0.008,True,2058514.0,0.097,route_maps_kashmir/FDR-539.html
R0482,Srinagar to Qazigund,SRAN10015112,RETAINED_AS_FEEDER,FDR-004,,71.019,Regional_District,3609.9,213.1,City_Core,142,71.0,5,2.5,0.006,0.025,0.75,0.0155,False,LP,35,9,3,6,0,False,,13697,114863,288,46,0.0427,OSRM,False,Year_Round,False,False,False,False,54.9,3895.9,1757.0,219.0,0.124,Amber_Under,129.6,True,2185.0,253233.0,0.009,True,3701104.0,0.134,route_maps_kashmir/FDR-004.html
R0483,Srinagar to Mirpora Budgam,SRBG10025116,RETAINED_AS_FEEDER,FDR-520,,31.366,Regional_District,3066.9,94.1,City_Core,62,31.0,12,6.0,0.1774,0.0956,0.75,0.1365,False,LP,35,4,2,2,0,False,,7656,94288,423,38,0.0742,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1720.6,1938.0,70.0,0.036,Amber_Under,70.0,True,703.0,111842.0,0.006,True,1634617.0,0.075,route_maps_kashmir/FDR-520.html
R0484,Srinagar to Vijipopra,SRGB10055109,RETAINED_AS_FEEDER,FDR-502,,34.662,Regional_District,2380.7,104.0,City_Core,69,34.5,7,3.5,0.2406,0.0849,0.75,0.1628,False,LP,35,4,2,2,0,False,,9327,121938,449,38,0.0842,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1901.5,1754.0,75.0,0.043,Amber_Under,75.0,True,755.0,123595.0,0.006,True,1806385.0,0.091,route_maps_kashmir/FDR-502.html
R0488,Srinagar to Zachaldar,SRKW10075113,MERGED_INTO_TRUNK,FDR-379,MPS (Stage Carriage),15.277,Regional_District,1232.2,45.8,City_Core,30,15.0,3,1.5,0.4971,0.2104,1.25,0.3538,False,MP,35,0,0,0,0,False,,0,85489,423,35,0.1405,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,838.1,0.0,34.0,0.0,Red_NoCapacity,45.9,True,337.0,54473.0,0.006,True,796150.0,0.068,route_maps_kashmir/FDR-379.html
R0489,Bandipora to Srinagar,BPSR03100151,RETAINED_AS_FEEDER,FDR-531,,58.597,Regional_District,3493.6,175.8,City_Core,117,58.5,1,0.5,0.1282,0.0448,0.75,0.0865,False,LP,35,7,3,4,0,False,,11662,152803,450,41,0.0558,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,3214.5,1747.0,142.0,0.081,Amber_Under,110.9,True,1424.0,208940.0,0.007,True,3053741.0,0.114,route_maps_kashmir/FDR-531.html
R0490,Bandipora to Srinagar,BPSR03100151,MERGED_INTO_TRUNK,FDR-531,Private Minibus,58.597,Regional_District,3493.6,175.8,City_Core,117,58.5,1,0.5,0.1282,0.0448,1.25,0.0865,False,LP,35,0,0,0,0,False,,0,152803,450,41,0.0558,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,3214.5,0.0,142.0,0.0,Red_NoCapacity,110.9,True,1424.0,208940.0,0.007,True,3053741.0,0.114,route_maps_kashmir/FDR-531.html
R0491,Bandipora to Srinagar,BPSR03100151,MERGED_INTO_TRUNK,FDR-531,Private Minibus,58.597,Regional_District,3493.6,175.8,City_Core,117,58.5,1,0.5,0.1282,0.0448,1.25,0.0865,False,LP,35,0,0,0,0,False,,0,152803,450,41,0.0558,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,3214.5,0.0,142.0,0.0,Red_NoCapacity,110.9,True,1424.0,208940.0,0.007,True,3053741.0,0.114,route_maps_kashmir/FDR-531.html
R0492,Bandipora to Soura,BPSR03100158,RETAINED_AS_FEEDER,FDR-003,,51.094,Regional_District,3042.1,153.3,City_Core,102,51.0,3,1.5,0.0737,0.0509,0.75,0.0623,False,LP,35,6,2,4,0,False,,32482,110656,117,48,0.0114,OSRM,False,Year_Round,False,False,False,False,54.9,2802.9,1628.0,1941.0,1.192,Red_Overload,99.6,True,19410.0,182187.0,0.107,True,2662727.0,0.317,route_maps_kashmir/FDR-003.html
R0493,Bankoot to Srinagar via Bandipora,SPSR09100451,RETAINED_AS_FEEDER,FDR-537,,60.768,Regional_District,3733.9,182.3,City_Core,121,60.5,6,3.0,0.1178,0.0424,0.75,0.0801,False,LP,35,7,3,4,0,False,,11700,153314,450,41,0.0548,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,3333.6,1685.0,145.0,0.086,Amber_Under,114.2,True,1455.0,216681.0,0.007,True,3166881.0,0.114,route_maps_kashmir/FDR-537.html
R0494,Arin to Srinagar,SRSR10100351,MERGED_INTO_TRUNK,FDR-537,Private Minibus,56.892,Regional_District,3515.6,170.7,City_Core,113,56.5,3,1.5,0.1185,0.0437,1.25,0.0811,False,LP,35,0,0,0,0,False,,0,143888,450,38,0.0572,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,3120.9,0.0,131.0,0.0,Red_NoCapacity,108.4,True,1308.0,202861.0,0.006,True,2964886.0,0.107,route_maps_kashmir/FDR-537.html
R0495,Malangam to Srinagar,BPSR03100351,MERGED_INTO_TRUNK,FDR-537,Private Minibus,56.892,Regional_District,3515.6,170.7,City_Core,113,56.5,3,1.5,0.1185,0.0437,1.25,0.0811,False,LP,35,0,0,0,0,False,,0,143888,450,38,0.0572,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,3120.9,0.0,131.0,0.0,Red_NoCapacity,108.4,True,1308.0,202861.0,0.006,True,2964886.0,0.107,route_maps_kashmir/FDR-537.html
R0497,Sopore to Srinagar,SRSR10104951,RETAINED_AS_FEEDER,FDR-506,,50.022,Regional_District,2805.9,150.1,City_Core,100,50.0,4,2.0,0.2352,0.0728,0.75,0.154,False,LP,35,6,2,4,0,False,,13292,173791,449,57,0.058,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,2744.1,1663.0,156.0,0.094,Amber_Under,98.0,True,1561.0,178364.0,0.009,True,2606861.0,0.13,route_maps_kashmir/FDR-506.html
R0498,Sopore to Srinagar,SRSR10104951,MERGED_INTO_TRUNK,FDR-506,Private Minibus,50.022,Regional_District,2805.9,150.1,City_Core,100,50.0,4,2.0,0.2352,0.0728,1.25,0.154,False,LP,35,0,0,0,0,False,,0,173791,449,57,0.058,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,2744.1,0.0,156.0,0.0,Red_NoCapacity,98.0,True,1561.0,178364.0,0.009,True,2606861.0,0.13,route_maps_kashmir/FDR-506.html
R0500,Botingue to Srinagar,BRSR04100451,RETAINED_AS_FEEDER,FDR-521,,61.995,Regional_District,3666.8,186.0,City_Core,123,61.5,5,2.5,0.2002,0.0544,0.75,0.1273,False,LP,35,7,3,4,0,False,,15133,197835,449,57,0.0468,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,3400.9,1652.0,220.0,0.133,Amber_Under,116.0,True,2203.0,221056.0,0.01,True,3230825.0,0.148,route_maps_kashmir/FDR-521.html
R0517,Shopian to Srinagar,SPSR09102451,RETAINED_AS_FEEDER,FDR-510,,48.367,Regional_District,2371.8,145.1,City_Core,96,48.0,3,1.5,0.2004,0.0855,0.75,0.143,True,MP,35,6,2,4,0,False,,12687,154407,418,58,0.037,OSRM,False,Year_Round,True,False,False,False,54.9,2653.3,1720.0,234.0,0.136,Amber_Under,95.6,True,2336.0,172463.0,0.014,False,2520612.0,0.186,route_maps_kashmir/FDR-510.html
R0518,Sedow to Srinagar,SPSR09102251,RETAINED_AS_FEEDER,FDR-529,,57.772,Regional_District,3428.4,173.3,City_Core,115,57.5,7,3.5,0.1498,0.0686,0.75,0.1092,True,MP,35,6,2,4,0,False,,13208,160748,418,60,0.0312,OSRM+JhelumBridge,False,Year_Round,True,False,False,False,54.9,3169.2,1440.0,288.0,0.2,Amber_Under,109.6,True,2884.0,205998.0,0.014,False,3010747.0,0.194,route_maps_kashmir/FDR-529.html
R0519,Harman to Srinagar,SPSR09101151,RETAINED_AS_FEEDER,FDR-513,,48.805,Regional_District,2416.1,146.4,City_Core,97,48.5,5,2.5,0.1939,0.0858,0.75,0.1398,True,MP,35,6,2,4,0,False,,12587,153219,418,60,0.0367,OSRM,False,Year_Round,True,False,False,False,54.9,2677.3,1705.0,234.0,0.137,Amber_Under,96.2,True,2337.0,174025.0,0.013,False,2543438.0,0.184,route_maps_kashmir/FDR-513.html
R0520,Kaprin to Srinagar,ANSR01100651,RETAINED_AS_FEEDER,FDR-526,,58.528,Regional_District,2853.2,175.6,City_Core,117,58.5,4,2.0,0.1583,0.07,0.75,0.1142,True,MP,35,7,3,4,0,False,,13712,166882,418,61,0.0313,OSRM,False,Year_Round,True,False,False,False,54.9,3210.7,1749.0,298.0,0.171,Amber_Under,110.8,True,2984.0,208694.0,0.014,False,3050145.0,0.201,route_maps_kashmir/FDR-526.html
R0521,Nehama to Srinagar,KWSR07101051,RETAINED_AS_FEEDER,FDR-530,,62.131,Regional_District,3318.0,186.4,City_Core,124,62.0,4,2.0,0.1465,0.0657,0.75,0.1061,True,MP,35,7,3,4,0,False,,14067,171224,418,62,0.0293,OSRM,False,Year_Round,True,False,False,False,54.9,3408.3,1648.0,327.0,0.198,Amber_Under,116.2,True,3271.0,221541.0,0.015,False,3237913.0,0.206,route_maps_kashmir/FDR-530.html
R0522,Khull Ahmadabad to Srinagar,KGSR06100351,RETAINED_AS_FEEDER,FDR-005,,66.828,Regional_District,3066.2,200.5,City_Core,133,66.5,2,1.0,0.014,0.038,0.75,0.026,False,LP,35,7,3,4,0,False,,13411,112457,288,51,0.0469,OSRM,False,Year_Round,False,False,False,False,54.9,3666.0,1532.0,195.0,0.127,Amber_Under,123.2,True,1948.0,238290.0,0.008,True,3482693.0,0.131,route_maps_kashmir/FDR-005.html
R0523,Dhpora to Srinagar,KGSR06100251,MERGED_INTO_TRUNK,FDR-005,Private Minibus,66.828,Regional_District,3066.2,200.5,City_Core,133,66.5,2,1.0,0.014,0.038,1.25,0.026,False,LP,35,0,0,0,0,False,,0,112457,288,51,0.0469,OSRM,False,Year_Round,False,False,False,False,54.9,3666.0,0.0,195.0,0.0,Red_NoCapacity,123.2,True,1948.0,238290.0,0.008,True,3482693.0,0.131,route_maps_kashmir/FDR-005.html
R0524,Pariwan to Srinagar,SPSR09101851,RETAINED_AS_FEEDER,FDR-528,,60.618,Regional_District,2951.6,181.9,City_Core,121,60.5,5,2.5,0.1518,0.0668,0.75,0.1093,True,MP,35,7,3,4,0,False,,13938,169664,418,61,0.0303,OSRM,False,Year_Round,True,False,False,False,54.9,3325.3,1689.0,313.0,0.186,Amber_Under,114.0,True,3134.0,216146.0,0.014,False,3159064.0,0.204,route_maps_kashmir/FDR-528.html
R0525,Kulgam to Srinagar,SRSR10103151,RETAINED_AS_FEEDER,FDR-007,,67.019,Regional_District,3090.1,201.1,City_Core,134,67.0,3,1.5,0.0146,0.0378,0.75,0.0262,False,LP,35,7,3,4,0,False,,13484,113085,288,51,0.0468,OSRM,False,Year_Round,False,False,False,False,54.9,3676.5,1528.0,196.0,0.128,Amber_Under,123.6,True,1963.0,238971.0,0.008,True,3492647.0,0.132,route_maps_kashmir/FDR-007.html
R0526,Katrosoo to Srinagar,SRSR10102851,RETAINED_AS_FEEDER,FDR-008,,69.172,Regional_District,3421.8,207.5,City_Core,138,69.0,3,1.5,0.0001,0.0325,0.75,0.0163,False,LP,35,7,3,4,0,False,,12947,108583,288,47,0.045,OSRM,False,Year_Round,False,False,False,False,54.9,3794.6,1480.0,196.0,0.132,Amber_Under,126.8,True,1960.0,246648.0,0.008,True,3604849.0,0.126,route_maps_kashmir/FDR-008.html
R0527,Yaripora to Srinagar,SRSR10105751,RETAINED_AS_FEEDER,FDR-009,,64.929,Regional_District,3131.9,194.8,City_Core,129,64.5,3,1.5,0.0064,0.0369,0.75,0.0217,False,LP,35,7,3,4,0,False,,12546,105224,288,48,0.0479,OSRM,False,Year_Round,False,False,False,False,54.9,3561.8,1577.0,178.0,0.113,Amber_Under,120.4,True,1785.0,231518.0,0.008,True,3383728.0,0.123,route_maps_kashmir/FDR-009.html
R0528,Pulwama to Srinagar,PWSR08100851,RETAINED_AS_FEEDER,FDR-439,,28.043,Peri_Urban,1514.9,140.2,City_Core,56,28.0,2,1.0,0.3218,0.145,0.75,0.2334,False,LP,35,6,2,4,0,False,,9643,117099,417,52,0.0556,OSRM,False,Year_Round,False,False,False,False,54.9,1538.4,1780.0,158.0,0.088,Amber_Under,93.1,True,1575.0,99993.0,0.016,True,1461441.0,0.094,route_maps_kashmir/FDR-439.html
R0529,Pulwama to Srinagar,PWSR08100851,MERGED_INTO_TRUNK,FDR-439,Private Minibus,28.043,Peri_Urban,1514.9,140.2,City_Core,56,28.0,2,1.0,0.3218,0.145,1.25,0.2334,False,LP,35,0,0,0,0,False,,0,117099,417,52,0.0556,OSRM,False,Year_Round,False,False,False,False,54.9,1538.4,0.0,158.0,0.0,Red_NoCapacity,93.1,True,1575.0,99993.0,0.016,True,1461441.0,0.094,route_maps_kashmir/FDR-439.html
R0530,Koil to Srinagar,SPSR09101451,RETAINED_AS_FEEDER,FDR-034,,32.725,Peri_Urban,2143.8,163.6,City_Core,65,32.5,4,2.0,0.0977,0.083,0.75,0.0904,False,LP,35,6,2,4,0,False,,9242,77234,287,41,0.0576,OSRM,False,Year_Round,False,False,False,False,54.9,1795.2,1526.0,146.0,0.096,Amber_Under,104.8,True,1457.0,116688.0,0.012,True,1705440.0,0.09,route_maps_kashmir/FDR-034.html
R0531,Wasoora to Srinagar,SRSR10105651,RETAINED_AS_FEEDER,FDR-500,,39.631,Peri_Urban,2436.5,198.2,City_Core,79,39.5,4,2.0,0.2391,0.1012,0.75,0.1702,True,MP,35,7,3,4,0,False,,11443,138934,417,55,0.0398,OSRM,False,Year_Round,False,False,False,False,54.9,2174.0,1550.0,261.0,0.168,Amber_Under,122.1,True,2611.0,141313.0,0.018,False,2065341.0,0.168,route_maps_kashmir/FDR-500.html
R0532,Srinagar to Lettar,SRPW10085103,RETAINED_AS_FEEDER,FDR-435,,28.413,Peri_Urban,1558.6,142.1,City_Core,56,28.0,4,2.0,0.3244,0.1516,0.75,0.238,False,LP,35,6,2,4,0,False,,9822,119252,417,55,0.0555,OSRM,False,Year_Round,False,False,False,False,54.9,1558.7,1757.0,161.0,0.092,Amber_Under,94.0,True,1607.0,101313.0,0.016,True,1480723.0,0.096,route_maps_kashmir/FDR-435.html
R0533,Letter to Srinagar,SRSR10103551,RETAINED_AS_FEEDER,FDR-437,,28.289,Peri_Urban,1552.3,141.4,City_Core,56,28.0,3,1.5,0.3237,0.1484,0.75,0.236,False,LP,35,6,2,4,0,False,,9765,118560,417,54,0.0553,OSRM,False,Year_Round,False,False,False,False,54.9,1551.9,1765.0,160.0,0.091,Amber_Under,93.7,True,1604.0,100870.0,0.016,True,1474261.0,0.095,route_maps_kashmir/FDR-437.html
R0534,Heff to Srinagar,SRSR10102051,RETAINED_AS_FEEDER,FDR-501,,40.635,Regional_District,2518.1,121.9,City_Core,81,40.5,6,3.0,0.2348,0.0989,0.75,0.1668,True,MP,35,5,2,3,0,False,,11615,141033,417,55,0.0389,OSRM,False,Year_Round,True,False,False,False,54.9,2229.1,1772.0,203.0,0.115,Amber_Under,84.0,True,2034.0,144893.0,0.014,False,2117664.0,0.17,route_maps_kashmir/FDR-501.html
R0535,Srinagar to Keller,SRSP10095113,RETAINED_AS_FEEDER,FDR-522,,50.376,Regional_District,3727.6,151.1,City_Core,100,50.0,6,3.0,0.1639,0.0792,0.75,0.1216,True,MP,35,6,2,4,0,False,,12016,145916,417,57,0.0352,OSRM+JhelumBridge,False,Year_Round,True,False,False,False,54.9,2763.5,1652.0,233.0,0.141,Amber_Under,98.6,True,2326.0,179626.0,0.013,False,2625309.0,0.176,route_maps_kashmir/FDR-522.html
R0536,Keller to Srinagar,SPSR09101351,RETAINED_AS_FEEDER,FDR-524,,50.252,Regional_District,3721.0,150.8,City_Core,100,50.0,5,2.5,0.164,0.0772,0.75,0.1206,True,MP,35,6,2,4,0,False,,11991,145610,417,56,0.035,OSRM+JhelumBridge,False,Year_Round,True,False,False,False,54.9,2756.7,1655.0,233.0,0.141,Amber_Under,98.4,True,2334.0,179184.0,0.013,False,2618847.0,0.176,route_maps_kashmir/FDR-524.html
R0537,Keller to Srinagar,SPSR09101351,MERGED_INTO_TRUNK,FDR-524,Private Minibus,50.252,Regional_District,3721.0,150.8,City_Core,100,50.0,5,2.5,0.164,0.0772,1.25,0.1206,True,MP,35,0,0,0,0,False,,0,145610,417,56,0.035,OSRM+JhelumBridge,False,Year_Round,True,False,False,False,54.9,2756.7,0.0,233.0,0.0,Red_NoCapacity,98.4,True,2334.0,179184.0,0.013,False,2618847.0,0.176,route_maps_kashmir/FDR-524.html
R0538,Achguze to Srinagar,SRSR10100151,MERGED_INTO_TRUNK,FDR-437,Private Minibus,28.289,Peri_Urban,1552.3,141.4,City_Core,56,28.0,3,1.5,0.3237,0.1484,1.25,0.236,False,LP,35,0,0,0,0,False,,0,118560,417,54,0.0553,OSRM,False,Year_Round,False,False,False,False,54.9,1551.9,0.0,160.0,0.0,Red_NoCapacity,93.7,True,1604.0,100870.0,0.016,True,1474261.0,0.095,route_maps_kashmir/FDR-437.html
R0539,Sangerwani to Srinagar,BGSR02102751,RETAINED_AS_FEEDER,FDR-523,,44.959,Regional_District,3447.6,134.9,City_Core,89,44.5,12,6.0,0.1614,0.081,0.75,0.1212,False,LP,35,5,2,3,0,False,,10549,129336,421,53,0.028,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,2466.3,1601.0,257.0,0.16,Amber_Under,90.4,True,2567.0,160311.0,0.016,True,2343006.0,0.103,route_maps_kashmir/FDR-523.html
R0540,Pakherpora to Srinagar,BGSR02102051,RETAINED_AS_FEEDER,FDR-515,,41.976,Regional_District,3171.9,125.9,City_Core,83,41.5,4,2.0,0.1883,0.0895,0.75,0.1389,False,LP,35,5,2,3,0,False,,10596,129893,421,54,0.0298,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,2302.7,1716.0,242.0,0.141,Amber_Under,86.0,True,2422.0,149674.0,0.016,True,2187549.0,0.104,route_maps_kashmir/FDR-515.html
R0541,Anantnagh to Srinagar,ANSR01100151,RETAINED_AS_FEEDER,FDR-010,,59.305,Regional_District,2812.0,177.9,City_Core,118,59.0,2,1.0,0.0979,0.0526,0.75,0.0752,False,LP,35,7,3,4,0,False,,16474,140075,292,57,0.055,OSRM,False,Year_Round,False,False,False,False,54.9,3253.3,1727.0,204.0,0.118,Amber_Under,112.0,True,2041.0,211465.0,0.01,True,3090638.0,0.161,route_maps_kashmir/FDR-010.html
R0542,Anantnagh to Srinagar,ANSR01100151,MERGED_INTO_TRUNK,FDR-010,Private Minibus,59.305,Regional_District,2812.0,177.9,City_Core,118,59.0,2,1.0,0.0979,0.0526,1.25,0.0752,False,LP,35,0,0,0,0,False,,0,140075,292,57,0.055,OSRM,False,Year_Round,False,False,False,False,54.9,3253.3,0.0,204.0,0.0,Red_NoCapacity,112.0,True,2041.0,211465.0,0.01,True,3090638.0,0.161,route_maps_kashmir/FDR-010.html
R0543,Anantnagh to Srinagar,ANSR01100151,MERGED_INTO_TRUNK,FDR-010,Private Minibus,59.305,Regional_District,2812.0,177.9,City_Core,118,59.0,2,1.0,0.0979,0.0526,1.25,0.0752,False,LP,35,0,0,0,0,False,,0,140075,292,57,0.055,OSRM,False,Year_Round,False,False,False,False,54.9,3253.3,0.0,204.0,0.0,Red_NoCapacity,112.0,True,2041.0,211465.0,0.01,True,3090638.0,0.161,route_maps_kashmir/FDR-010.html
