Route_ID,Route_Name,Action_Taken,New_Route_ID,Displaced_Operator_Class,Route_KM,Route_Type,Congestion_Zone,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,CMP_Trunk,CMP_Route_ID,Overlap_Metric,Population_Served,HV_POI_Count,Sharp_Turns,Junction_Penalty_Min,N_Stops_Estimated,Stop_Penalty_Min,OSRM_Duration_S,Cycle_Time_Min,Geo_Source,Reasoning_String
R0388,SRINAGAR to PAMPORE,MERGED_INTO_TRUNK,FDR-176,JKRTC / City Bus,12.883,Urban,City_Core,0.5311,0.2255,1.25,0.3783,False,MP,35,0,0,0,False,,0.203,2455,47,1,0.5,25,12.5,647.3,80.8,OSRM,Route R0388 (SRINAGAR to PAMPORE) merged into Trunk FDR-176. Spatial overlap with trunk corridor. CDI=0.3783. Fleet=0 (counted under Trunk). 
R0389,SRINAGAR to GANDERBAL,RETAINED_AS_FEEDER,FDR-130,,16.689,Urban,City_Core,0.6231,0.299,0.75,0.461,False,MP,35,5,0,5,False,,0.1008,3600,77,3,1.5,33,16.5,1621.9,133.5,OSRM+JhelumBridge,"Route R0389 (SRINAGAR to GANDERBAL) → Feeder FDR-130. Route_Type=Urban | Zone=City_Core | CDI=0.4610 | Band=MP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 6.19% of CMP 2024 pop. residents over 16.7 km. "
R0390,SRINAGAR to PAMPORE,MERGED_INTO_TRUNK,FDR-176,JKRTC / City Bus,12.883,Urban,City_Core,0.5311,0.2255,1.25,0.3783,False,MP,35,0,0,0,False,,0.203,2455,47,1,0.5,25,12.5,647.3,80.8,OSRM,Route R0390 (SRINAGAR to PAMPORE) merged into Trunk FDR-176. Spatial overlap with trunk corridor. CDI=0.3783. Fleet=0 (counted under Trunk). 
R0391,SRINAGAR to BUDGAM,MERGED_INTO_TRUNK,FDR-293,JKRTC / City Bus,23.639,Urban,City_Core,0.3157,0.1277,1.25,0.2217,False,MP,35,0,0,0,False,,0.0933,2764,34,5,2.5,47,23.5,2175.0,189.1,OSRM+JhelumBridge,Route R0391 (SRINAGAR to BUDGAM) merged into Trunk FDR-293. Spatial overlap with trunk corridor. CDI=0.2217. Fleet=0 (counted under Trunk). 
R0392,SRINAGAR to BYPASS,MERGED_INTO_TRUNK,FDR-108,JKRTC / City Bus,8.341,Urban,City_Core,0.88,0.3953,1.25,0.6377,False,HP,20,0,0,0,False,,0.18,2307,37,3,1.5,16,8.0,941.8,66.7,OSRM+JhelumBridge,Route R0392 (SRINAGAR to BYPASS) merged into Trunk FDR-108. Spatial overlap with trunk corridor. CDI=0.6377. Fleet=0 (counted under Trunk). 
R0393,SRINAGAR to GUND,MERGED_INTO_TRUNK,FDR-315,JKRTC / City Bus,57.421,Peri_Urban,City_Core,0.2218,0.1089,1.25,0.1654,True,MP,35,0,0,0,False,,0.0314,6049,97,7,3.5,114,57.0,3915.6,287.1,OSRM,Route R0393 (SRINAGAR to GUND) merged into Trunk FDR-315. Spatial overlap with trunk corridor. CDI=0.1654. Fleet=0 (counted under Trunk). 🚩 Social Obligation
R0394,SRINAGAR to RAILWAY,MERGED_INTO_TRUNK,FDR-092,JKRTC / City Bus,7.778,Urban,City_Core,1.0,0.4277,1.25,0.7138,False,HP,20,0,0,0,False,,0.1386,2511,41,3,1.5,15,7.5,440.7,55.3,OSRM,Route R0394 (SRINAGAR to RAILWAY) merged into Trunk FDR-092. Spatial overlap with trunk corridor. CDI=0.7138. Fleet=0 (counted under Trunk). 
R0395,SRINAGAR to PAMPORE,MERGED_INTO_TRUNK,FDR-176,JKRTC / City Bus,12.883,Urban,City_Core,0.5311,0.2255,1.25,0.3783,False,MP,35,0,0,0,False,,0.203,2455,47,1,0.5,25,12.5,647.3,80.8,OSRM,Route R0395 (SRINAGAR to PAMPORE) merged into Trunk FDR-176. Spatial overlap with trunk corridor. CDI=0.3783. Fleet=0 (counted under Trunk). 
R0396,SRINAGAR to CHADOORA,MERGED_INTO_TRUNK,TRK-042,JKRTC / City Bus,16.895,Urban,City_Core,0.66,0.2287,1.25,0.4444,False,MP,35,0,0,0,False,,0.0698,3638,50,2,1.0,33,16.5,1452.7,135.2,OSRM+JhelumBridge,Route R0396 (SRINAGAR to CHADOORA) merged into Trunk TRK-042. Spatial overlap with trunk corridor. CDI=0.4444. Fleet=0 (counted under Trunk). 
R0397,SRINAGAR to PAMPORE,MERGED_INTO_TRUNK,FDR-176,JKRTC / City Bus,12.883,Urban,City_Core,0.5311,0.2255,1.25,0.3783,False,MP,35,0,0,0,False,,0.203,2455,47,1,0.5,25,12.5,647.3,80.8,OSRM,Route R0397 (SRINAGAR to PAMPORE) merged into Trunk FDR-176. Spatial overlap with trunk corridor. CDI=0.3783. Fleet=0 (counted under Trunk). 
R0398,SRINAGAR to PAMPORE,MERGED_INTO_TRUNK,FDR-176,JKRTC / City Bus,12.883,Urban,City_Core,0.5311,0.2255,1.25,0.3783,False,MP,35,0,0,0,False,,0.203,2455,47,1,0.5,25,12.5,647.3,80.8,OSRM,Route R0398 (SRINAGAR to PAMPORE) merged into Trunk FDR-176. Spatial overlap with trunk corridor. CDI=0.3783. Fleet=0 (counted under Trunk). 
R0399,SRINAGAR to PAMPORE,MERGED_INTO_TRUNK,FDR-176,JKRTC / City Bus,12.883,Urban,City_Core,0.5311,0.2255,1.25,0.3783,False,MP,35,0,0,0,False,,0.203,2455,47,1,0.5,25,12.5,647.3,80.8,OSRM,Route R0399 (SRINAGAR to PAMPORE) merged into Trunk FDR-176. Spatial overlap with trunk corridor. CDI=0.3783. Fleet=0 (counted under Trunk). 
R0400,SRINAGAR to HARWAN,MERGED_INTO_TRUNK,FDR-357,JKRTC / City Bus,16.558,Urban,City_Core,0.3843,0.1515,1.25,0.2679,False,MP,35,0,0,0,False,,0.0298,2771,28,3,1.5,33,16.5,1070.2,125.9,OSRM,Route R0400 (SRINAGAR to HARWAN) merged into Trunk FDR-357. Spatial overlap with trunk corridor. CDI=0.2679. Fleet=0 (counted under Trunk). 
SSCL-01,Parimpora to Harwan via Brein Nishat,UPGRADED_TO_TRUNK,SSCL-01,,23.249,Peri_Urban,City_Core,0.7722,0.1623,1.25,0.4672,False,HP,15,10,0,10,True,SSCL-01,0.0512,8683,57,11,5.5,46,23.0,2199.3,116.2,OSRM+JhelumBridge,Route SSCL-01 (Parimpora to Harwan via Brein Nishat) → Trunk SSCL-01 [CMP-SSCL-01]. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.4672 | Band=HP | Headway=15 min | Fleet=10 (HPV=0 MPV=10). Serves ~10.25% of CMP 2024 pop. residents over 23.2 km. 
SSCL-02,Batamaloo to Nasrullah Pora via Jehangir Chowk Rambagh Hyderpora,UPGRADED_TO_TRUNK,SSCL-02,,7.083,Urban,Peri_Urban,0.4362,0.0477,1.25,0.242,False,HP,15,5,0,5,True,SSCL-02,0.0474,4224,5,5,2.5,14,7.0,439.1,43.4,OSRM,Route SSCL-02 (Batamaloo to Nasrullah Pora via Jehangir Chowk Rambagh Hyderpora) → Trunk SSCL-02 [CMP-SSCL-02]. Route_Type=Urban | Zone=Peri_Urban | CDI=0.2420 | Band=HP | Headway=15 min | Fleet=5 (HPV=0 MPV=5). Serves ~2.01% of CMP 2024 pop. residents over 7.1 km. 
SSCL-03,Batamaloo to Hazratbal via Khanyar,UPGRADED_TO_TRUNK,SSCL-03,,12.926,Urban,City_Core,0.8154,0.4011,1.25,0.6082,False,HP,15,9,0,9,True,SSCL-03,0.1513,3454,60,11,5.5,25,12.5,1499.0,103.4,OSRM+JhelumBridge,Route SSCL-03 (Batamaloo to Hazratbal via Khanyar) → Trunk SSCL-03 [CMP-SSCL-03]. Route_Type=Urban | Zone=City_Core | CDI=0.6082 | Band=HP | Headway=15 min | Fleet=9 (HPV=0 MPV=9). Serves ~5.96% of CMP 2024 pop. residents over 12.9 km. 
SSCL-04,Batamaloo to Chadoora Chowk via Jehangir Chowk,UPGRADED_TO_TRUNK,SSCL-04,,10.858,Urban,Peri_Urban,0.2988,0.0311,1.25,0.165,False,HP,15,6,0,6,True,SSCL-04,0.0451,3738,5,6,3.0,21,10.5,703.8,65.8,OSRM,Route SSCL-04 (Batamaloo to Chadoora Chowk via Jehangir Chowk) → Trunk SSCL-04 [CMP-SSCL-04]. Route_Type=Urban | Zone=Peri_Urban | CDI=0.1650 | Band=HP | Headway=15 min | Fleet=6 (HPV=0 MPV=6). Serves ~2.37% of CMP 2024 pop. residents over 10.9 km. 
SSCL-05,LD Hospital to Pandach via Jehangir Chowk Dalgate Khanyar,UPGRADED_TO_TRUNK,SSCL-05,,10.884,Urban,City_Core,0.9723,0.4461,1.25,0.7092,True,HP,15,7,0,7,True,SSCL-05,0.083,7436,74,10,5.0,21,10.5,1197.0,87.1,OSRM+JhelumBridge,Route SSCL-05 (LD Hospital to Pandach via Jehangir Chowk Dalgate Khanyar) → Trunk SSCL-05 [CMP-SSCL-05]. Route_Type=Urban | Zone=City_Core | CDI=0.7092 | Band=HP | Headway=15 min | Fleet=7 (HPV=0 MPV=7). Serves ~5.82% of CMP 2024 pop. residents over 10.9 km. 🚩 Social Obligation
SSCL-06,Pantha Chowk to Narbal Crossing via Sonwar Jehangir Chowk Qamarwari,UPGRADED_TO_TRUNK,SSCL-06,,19.752,Peri_Urban,City_Core,0.4931,0.0829,1.25,0.288,False,HP,15,9,4,5,True,SSCL-06,0.0523,5156,23,6,3.0,39,19.5,1619.9,98.8,OSRM+JhelumBridge,Route SSCL-06 (Pantha Chowk to Narbal Crossing via Sonwar Jehangir Chowk Qamarwari) → Trunk SSCL-06 [CMP-SSCL-06]. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.2880 | Band=HP | Headway=15 min | Fleet=9 (HPV=4 MPV=5). Serves ~6.12% of CMP 2024 pop. residents over 19.8 km. 
SSCL-07,Batamaloo to Drussu Pulwama via Marwal,UPGRADED_TO_TRUNK,SSCL-07,,32.735,Peri_Urban,Peri_Urban,0.3025,0.0749,1.25,0.1887,False,HP,15,13,6,7,True,SSCL-07,0.0312,12356,37,6,3.0,65,32.5,2489.1,163.7,OSRM+JhelumBridge,Route SSCL-07 (Batamaloo to Drussu Pulwama via Marwal) → Trunk SSCL-07 [CMP-SSCL-07]. Route_Type=Peri_Urban | Zone=Peri_Urban | CDI=0.1887 | Band=HP | Headway=15 min | Fleet=13 (HPV=6 MPV=7). Serves ~7.22% of CMP 2024 pop. residents over 32.7 km. 
SSCL-08,Batamaloo to Budgam Railway Station via Khumeni Chowk,UPGRADED_TO_TRUNK,SSCL-08,,15.685,Peri_Urban,Peri_Urban,0.2108,0.0242,1.25,0.1175,True,HP,15,7,0,7,True,SSCL-08,0.0279,5629,6,10,5.0,31,15.5,1234.0,78.4,OSRM,Route SSCL-08 (Batamaloo to Budgam Railway Station via Khumeni Chowk) → Trunk SSCL-08 [CMP-SSCL-08]. Route_Type=Peri_Urban | Zone=Peri_Urban | CDI=0.1175 | Band=HP | Headway=15 min | Fleet=7 (HPV=0 MPV=7). Serves ~2.78% of CMP 2024 pop. residents over 15.7 km. 🚩 Social Obligation
SSCL-09,Parimpora to Naseem Bagh via Noorbagh Gojwara Mill Stop,UPGRADED_TO_TRUNK,SSCL-09,,15.058,Peri_Urban,City_Core,0.8068,0.2798,1.25,0.5433,False,HP,15,7,0,7,True,SSCL-09,0.081,4726,62,11,5.5,30,15.0,1526.3,75.3,OSRM+JhelumBridge,Route SSCL-09 (Parimpora to Naseem Bagh via Noorbagh Gojwara Mill Stop) → Trunk SSCL-09 [CMP-SSCL-09]. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.5433 | Band=HP | Headway=15 min | Fleet=7 (HPV=0 MPV=7). Serves ~6.89% of CMP 2024 pop. residents over 15.1 km. 
SSCL-10,Pantha Chowk to Agri Kalan Kanihama via Bypass,UPGRADED_TO_TRUNK,SSCL-10,,23.59,Peri_Urban,City_Core,0.442,0.0966,1.25,0.2693,False,HP,15,10,5,5,True,SSCL-10,0.0443,5681,33,5,2.5,47,23.5,1788.9,118.0,OSRM+JhelumBridge,Route SSCL-10 (Pantha Chowk to Agri Kalan Kanihama via Bypass) → Trunk SSCL-10 [CMP-SSCL-10]. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.2693 | Band=HP | Headway=15 min | Fleet=10 (HPV=5 MPV=5). Serves ~6.74% of CMP 2024 pop. residents over 23.6 km. 
SSCL-11,Old City Loop Downtown Srinagar,UPGRADED_TO_TRUNK,SSCL-11,,1.169,Urban,City_Core,1.0,0.8523,1.25,0.9262,False,HP,15,2,0,2,True,SSCL-11,0.1543,1782,20,1,0.5,2,1.0,555.2,9.4,OSRM+JhelumBridge,Route SSCL-11 (Old City Loop Downtown Srinagar) → Trunk SSCL-11 [CMP-SSCL-11]. Route_Type=Urban | Zone=City_Core | CDI=0.9262 | Band=HP | Headway=15 min | Fleet=2 (HPV=0 MPV=2). Serves ~1.06% of CMP 2024 pop. residents over 1.2 km. 
SSCL-12,Rangreth to District Court Srinagar via Barzulla Jehangir Chowk,UPGRADED_TO_TRUNK,SSCL-12,,10.327,Urban,City_Core,1.0,0.3708,1.25,0.6854,False,HP,15,7,0,7,True,SSCL-12,0.0439,3296,51,8,4.0,20,10.0,857.5,82.6,OSRM,Route SSCL-12 (Rangreth to District Court Srinagar via Barzulla Jehangir Chowk) → Trunk SSCL-12 [CMP-SSCL-12]. Route_Type=Urban | Zone=City_Core | CDI=0.6854 | Band=HP | Headway=15 min | Fleet=7 (HPV=0 MPV=7). Serves ~5.69% of CMP 2024 pop. residents over 10.3 km. 
SSCL-13,Batamaloo to Beehama Ganderbal via Hazratbal Zakura,UPGRADED_TO_TRUNK,SSCL-13,,26.584,Peri_Urban,City_Core,0.5672,0.2589,1.25,0.413,True,HP,15,11,0,11,True,SSCL-13,0.0406,6736,104,14,7.0,53,26.5,2386.6,132.9,OSRM+JhelumBridge,Route SSCL-13 (Batamaloo to Beehama Ganderbal via Hazratbal Zakura) → Trunk SSCL-13 [CMP-SSCL-13]. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.4130 | Band=HP | Headway=15 min | Fleet=11 (HPV=0 MPV=11). Serves ~9.16% of CMP 2024 pop. residents over 26.6 km. 🚩 Social Obligation
SSCL-14,TRC to Central University Ganderbal via Karan Nagar Zoonimar 90ft Road,UPGRADED_TO_TRUNK,SSCL-14,,27.314,Peri_Urban,City_Core,0.4227,0.1921,1.25,0.3074,True,HP,15,12,0,12,True,SSCL-14,0.0399,9738,82,10,5.0,54,27.0,2374.8,136.6,OSRM+JhelumBridge,Route SSCL-14 (TRC to Central University Ganderbal via Karan Nagar Zoonimar 90ft Road) → Trunk SSCL-14 [CMP-SSCL-14]. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.3074 | Band=HP | Headway=15 min | Fleet=12 (HPV=0 MPV=12). Serves ~7.56% of CMP 2024 pop. residents over 27.3 km. 🚩 Social Obligation
SSCL-15,TRC to Pulwama via Nowgam Kaanipora,UPGRADED_TO_TRUNK,SSCL-15,,29.364,Peri_Urban,City_Core,0.3913,0.1245,1.25,0.2579,True,HP,15,12,0,12,True,SSCL-15,0.0294,4935,49,8,4.0,58,29.0,2163.1,146.8,OSRM+JhelumBridge,Route SSCL-15 (TRC to Pulwama via Nowgam Kaanipora) → Trunk SSCL-15 [CMP-SSCL-15]. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.2579 | Band=HP | Headway=15 min | Fleet=12 (HPV=0 MPV=12). Serves ~7.70% of CMP 2024 pop. residents over 29.4 km. 🚩 Social Obligation
SSCL-16,Batamaloo Circular via Khonmoh,UPGRADED_TO_TRUNK,SSCL-16,,13.87,Urban,Peri_Urban,0.5874,0.1385,1.25,0.363,False,HP,15,9,0,9,True,SSCL-16,0.0958,4230,28,5,2.5,27,13.5,1225.6,98.1,OSRM+JhelumBridge,Route SSCL-16 (Batamaloo Circular via Khonmoh) → Trunk SSCL-16 [CMP-SSCL-16]. Route_Type=Urban | Zone=Peri_Urban | CDI=0.3630 | Band=HP | Headway=15 min | Fleet=9 (HPV=0 MPV=9). Serves ~4.91% of CMP 2024 pop. residents over 13.9 km. 
SSCL-17,Batamaloo to Womens College Batpora via Rainawari,UPGRADED_TO_TRUNK,SSCL-17,,4.508,Urban,City_Core,1.0,0.4926,1.25,0.7463,False,HP,15,4,0,4,True,SSCL-17,0.0235,4017,33,6,3.0,9,4.5,456.4,36.1,OSRM,Route SSCL-17 (Batamaloo to Womens College Batpora via Rainawari) → Trunk SSCL-17 [CMP-SSCL-17]. Route_Type=Urban | Zone=City_Core | CDI=0.7463 | Band=HP | Headway=15 min | Fleet=4 (HPV=0 MPV=4). Serves ~2.55% of CMP 2024 pop. residents over 4.5 km. 
SSCL-18,JKPDC Jehangir Chowk to Wadwan,UPGRADED_TO_TRUNK,SSCL-18,,15.202,Peri_Urban,City_Core,0.5701,0.2688,1.25,0.4194,False,HP,15,7,0,7,True,SSCL-18,0.204,2897,56,5,2.5,30,15.0,1353.8,76.0,OSRM+JhelumBridge,Route SSCL-18 (JKPDC Jehangir Chowk to Wadwan) → Trunk SSCL-18 [CMP-SSCL-18]. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.4194 | Band=HP | Headway=15 min | Fleet=7 (HPV=0 MPV=7). Serves ~5.26% of CMP 2024 pop. residents over 15.2 km. 
SSCL-19,Pantha Chowk to Sumbal,UPGRADED_TO_TRUNK,SSCL-19,,35.736,Peri_Urban,City_Core,0.2636,0.0388,1.25,0.1512,False,HP,15,14,7,7,True,SSCL-19,0.0371,6085,17,8,4.0,71,35.5,2367.1,178.7,OSRM+JhelumBridge,Route SSCL-19 (Pantha Chowk to Sumbal) → Trunk SSCL-19 [CMP-SSCL-19]. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.1512 | Band=HP | Headway=15 min | Fleet=14 (HPV=7 MPV=7). Serves ~7.22% of CMP 2024 pop. residents over 35.7 km. 
SSCL-20,Pantha Chowk to Safapora,UPGRADED_TO_TRUNK,SSCL-20,,60.631,Regional_District,City_Core,0.1304,0.0248,1.25,0.0776,False,HP,15,15,7,8,True,SSCL-20,0.025,7129,18,11,5.5,121,60.5,4564.3,181.9,OSRM+JhelumBridge,Route SSCL-20 (Pantha Chowk to Safapora) → Trunk SSCL-20 [CMP-SSCL-20]. Route_Type=Regional_District | Zone=City_Core | CDI=0.0776 | Band=HP | Headway=15 min | Fleet=15 (HPV=7 MPV=8). Serves ~8.46% of CMP 2024 pop. residents over 60.6 km. 
SSCL-21,Batamaloo to Arath,UPGRADED_TO_TRUNK,SSCL-21,,12.395,Urban,Peri_Urban,0.5895,0.1386,1.25,0.364,False,HP,15,9,0,9,True,SSCL-21,0.0826,7222,25,6,3.0,24,12.0,1275.2,98.5,OSRM+JhelumBridge,Route SSCL-21 (Batamaloo to Arath) → Trunk SSCL-21 [CMP-SSCL-21]. Route_Type=Urban | Zone=Peri_Urban | CDI=0.3640 | Band=HP | Headway=15 min | Fleet=9 (HPV=0 MPV=9). Serves ~4.40% of CMP 2024 pop. residents over 12.4 km. 
SSCL-22,Batamaloo to Khrew Bus Stand,UPGRADED_TO_TRUNK,SSCL-22,,18.186,Peri_Urban,Peri_Urban,0.518,0.1089,1.25,0.3134,False,HP,15,9,0,9,True,SSCL-22,0.0989,5036,29,7,3.5,36,18.0,1564.9,90.9,OSRM+JhelumBridge,Route SSCL-22 (Batamaloo to Khrew Bus Stand) → Trunk SSCL-22 [CMP-SSCL-22]. Route_Type=Peri_Urban | Zone=Peri_Urban | CDI=0.3134 | Band=HP | Headway=15 min | Fleet=9 (HPV=0 MPV=9). Serves ~5.85% of CMP 2024 pop. residents over 18.2 km. 
SSCL-23,Batamaloo to Charesharief via Chadoora,UPGRADED_TO_TRUNK,SSCL-23,,29.633,Peri_Urban,Peri_Urban,0.3315,0.0634,1.25,0.1975,False,HP,15,12,0,12,True,SSCL-23,0.0308,12281,29,8,4.0,59,29.5,2143.8,148.2,OSRM,Route SSCL-23 (Batamaloo to Charesharief via Chadoora) → Trunk SSCL-23 [CMP-SSCL-23]. Route_Type=Peri_Urban | Zone=Peri_Urban | CDI=0.1975 | Band=HP | Headway=15 min | Fleet=12 (HPV=0 MPV=12). Serves ~6.94% of CMP 2024 pop. residents over 29.6 km. 
SSCL-24,Pantha Chowk to Palhalan via Sangrama Sopore,UPGRADED_TO_TRUNK,SSCL-24,,36.463,Peri_Urban,City_Core,0.2952,0.0516,1.25,0.1734,False,HP,15,15,7,8,True,SSCL-24,0.0307,6664,28,4,2.0,72,36.0,2237.0,182.3,OSRM+JhelumBridge,Route SSCL-24 (Pantha Chowk to Palhalan via Sangrama Sopore) → Trunk SSCL-24 [CMP-SSCL-24]. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.1734 | Band=HP | Headway=15 min | Fleet=15 (HPV=7 MPV=8). Serves ~7.91% of CMP 2024 pop. residents over 36.5 km. 
SSCL-25,Batamaloo to Dadsara Tral via Awantipora,UPGRADED_TO_TRUNK,SSCL-25,,43.869,Regional_District,Peri_Urban,0.1631,0.075,1.25,0.119,False,HP,15,11,0,11,True,SSCL-25,0.03,10592,55,4,2.0,87,43.5,2750.4,131.6,OSRM+JhelumBridge,Route SSCL-25 (Batamaloo to Dadsara Tral via Awantipora) → Trunk SSCL-25 [CMP-SSCL-25]. Route_Type=Regional_District | Zone=Peri_Urban | CDI=0.1190 | Band=HP | Headway=15 min | Fleet=11 (HPV=0 MPV=11). Serves ~6.80% of CMP 2024 pop. residents over 43.9 km. 
SSCL-26,Batamaloo to Kangan via Hazratbal Manigam,UPGRADED_TO_TRUNK,SSCL-26,,55.703,Regional_District,City_Core,0.11,0.0194,1.25,0.0647,False,HP,15,14,0,14,True,SSCL-26,0.0198,7329,15,9,4.5,111,55.5,3838.4,167.1,OSRM+JhelumBridge,Route SSCL-26 (Batamaloo to Kangan via Hazratbal Manigam) → Trunk SSCL-26 [CMP-SSCL-26]. Route_Type=Regional_District | Zone=City_Core | CDI=0.0647 | Band=HP | Headway=15 min | Fleet=14 (HPV=0 MPV=14). Serves ~7.24% of CMP 2024 pop. residents over 55.7 km. 
SSCL-27,Batamaloo to Manigam,UPGRADED_TO_TRUNK,SSCL-27,,54.466,Regional_District,City_Core,0.1113,0.0198,1.25,0.0656,False,HP,15,13,0,13,True,SSCL-27,0.0197,7199,15,8,4.0,108,54.0,3765.4,163.4,OSRM+JhelumBridge,Route SSCL-27 (Batamaloo to Manigam) → Trunk SSCL-27 [CMP-SSCL-27]. Route_Type=Regional_District | Zone=City_Core | CDI=0.0656 | Band=HP | Headway=15 min | Fleet=13 (HPV=0 MPV=13). Serves ~7.11% of CMP 2024 pop. residents over 54.5 km. 
SSCL-28,Batamaloo to Pinglena Pampore via Galandar,UPGRADED_TO_TRUNK,SSCL-28,,22.233,Peri_Urban,Peri_Urban,0.4611,0.1065,1.25,0.2838,False,HP,15,10,5,5,True,SSCL-28,0.0969,5645,37,5,2.5,44,22.0,1859.8,111.2,OSRM+JhelumBridge,Route SSCL-28 (Batamaloo to Pinglena Pampore via Galandar) → Trunk SSCL-28 [CMP-SSCL-28]. Route_Type=Peri_Urban | Zone=Peri_Urban | CDI=0.2838 | Band=HP | Headway=15 min | Fleet=10 (HPV=5 MPV=5). Serves ~6.56% of CMP 2024 pop. residents over 22.2 km. 
SSCL-29,Pantha Chowk to Panzinara,UPGRADED_TO_TRUNK,SSCL-29,,10.811,Urban,Peri_Urban,0.6159,0.0703,1.25,0.3431,False,HP,15,7,0,7,True,SSCL-29,0.0445,5787,9,5,2.5,21,10.5,1225.2,86.5,OSRM+JhelumBridge,Route SSCL-29 (Pantha Chowk to Panzinara) → Trunk SSCL-29 [CMP-SSCL-29]. Route_Type=Urban | Zone=Peri_Urban | CDI=0.3431 | Band=HP | Headway=15 min | Fleet=7 (HPV=0 MPV=7). Serves ~3.97% of CMP 2024 pop. residents over 10.8 km. 
SSCL-30,Batamaloo to DC Office Budgam,UPGRADED_TO_TRUNK,SSCL-30,,15.685,Peri_Urban,Peri_Urban,0.2108,0.0242,1.25,0.1175,True,HP,15,7,0,7,True,SSCL-30,0.0279,5629,6,10,5.0,31,15.5,1234.0,78.4,OSRM,Route SSCL-30 (Batamaloo to DC Office Budgam) → Trunk SSCL-30 [CMP-SSCL-30]. Route_Type=Peri_Urban | Zone=Peri_Urban | CDI=0.1175 | Band=HP | Headway=15 min | Fleet=7 (HPV=0 MPV=7). Serves ~2.78% of CMP 2024 pop. residents over 15.7 km. 🚩 Social Obligation
